X,Y,OBJECTID,REF_NUM,DATE_REV,EVENT_DATE,TRUE_SINK,LONGDD,LATDD,COUNTY,TWNSHP,TWNSHP_D,RANGE,RANGE_D,SECTION,QTRSECT1,QTRSECT2,ACCURACY,RPT_SOURCE,RPT_NAME,OCITY,OZIP,SIZDIM,SINSHAPE,SINLNGTH,SINWIDTH,SINDEPTH,SLOPE,WATSIN,WATBLS,LIMVIS,CAVVIS,SUBRATE,PROPDAM,REPAIR_S,DRAINSTR,SOILTYPE,COMMENTS,COMMENTS_2,ACCESS_
-80.0563487519778,26.8087996824836,499,93-007,1970/01/01 00:00:00+00,2017/10/18 00:00:00+00,U,-80.056342,26.808797,PALM BEACH,42,S,43,E,16,SW,SE,PARCEL,Palm Beach County,,NORTH PALM BEACH,,E,U,,20,,,N,,N,U,U,Y,Planned,Canal,,"Palm Beach County reports that Southbound lanes of US-1 are closed due to a potential sinkhole. The subsidence has
damaged the roadway, sidewalk, and threatens the bridge over the Earman River.",Per Palm Beach EOC: The Northbound lanes remain open while the Southbound lanes and waterway are closed. The bridge has partially collapsed into the river.,
-82.9120817713166,29.7513925524978,500,31-025,2015/11/17 00:00:00+00,1997/03/06 00:00:00+00,U,-82.91207818,29.75138696,GILCHRIST,8,S,14,E,33,NE,NE,GPSSA,Gilchrist Co. Emergency Management,Bill Brideson,,,M,C,3,3,4,90,N,,Y,N,S,N,Repaired,Ditch,UNKNOWN,TWO Sinks 40 YDS APART. SEE 31-024. SH IN DRAIN DITCH. ,,. .
-84.2906000001364,30.4255610002085,501,55-722,2015/12/15 00:00:00+00,2010/01/26 00:00:00+00,U,-84.29059598,30.4255553,LEON,1,S,1,W,1,NW,SW,PARCEL,Phone call to the Florida Geological Survey,,TALLAHASSEE,,E,E,9,7,12,90,Y,12,N,N,S,Y,Repaired,Unknown,orange clayey sand,"See completed Subsidence Incident Report Form 55-722: sinkhole likely induced by combination of leaky stormwater pipe, heavy rainfall, and possible dissolution at depth by nearby large diameter water supply well; FAMU to repair and assess well",,west side of Wanish Way on FAMU's campus by Bragg Memmorial Stadium
-82.9250000003583,29.9624999996931,502,37-515,2014/08/14 00:00:00+00,1983/12/31 00:00:00+00,U,-82.92499639,29.96249436,SUWANNEE,6,S,14,E,16,NW,SW,SECTION,,,,,U,U,,,,,N,,U,U,R,U,Unknown,Unknown,UNKNOWN,END. . . . . . .,,"BRANFORD, FL. ."
-81.8503220596936,27.9007541699086,503,16-032,2016/06/29 00:00:00+00,1970/01/01 00:00:00+00,U,-81.85031884,27.90074899,POLK,30,S,25,E,6,,,TWNRNG,FSRI,,,,U,U,40,40,15,,N,,U,U,U,U,Unknown,Unknown,UNKNOWN,SAME AS 16-26. END. . . . . .,"Lat/Long does not match TRS, description information is not enough to validate moving, kept at TRS location",. ROAD-UNKNOWN.
-81.7758776145718,28.0107623590449,504,16-075,2016/07/06 00:00:00+00,1995/08/26 00:00:00+00,U,-81.7759,28.0108,POLK,28,S,25,E,36,NW,NW,PARCEL,FSRI,,WINTER HAVEN,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SINKHOLE AT 125 LAKE SEARS DR. END. . . . . .,Location moved slightly onto property at 125 Lake Sears Drive,"125 LAKE SEARS DRIVE. WINTER HAVEN, FL."
-82.5353715202182,28.0407172118923,505,10-665,2015/12/10 00:00:00+00,1987/06/03 00:00:00+00,U,-82.53536809,28.04071202,HILLSBOROUGH,28,S,18,E,18,SE,SE,PARCEL,FSRI,,TAMPA,33625,M,C,55,38,1,45,N,,N,N,R,Y,Planned,Unknown,UNKNOWN,"BILL WILSON, F.S.R.I., VISITED SITE ON 6/5/87.  SINK IS A. REOCCURRENCE. LAST YEAR, 5/86, OWNER NOTICED HAIRLINE CRACKS. IN NW CORNER OF HOUSE.  EXCAVATED MUCK LAYER 1 TO 1.5' THICK. FROM UNDER NW CORNER, & REMOVED ALL OF IT.  SLURRIED CONCRETE. UNDER CO",Plotting  one parcel east of given address. Moved to 5415 W Linebaugh Ave.,"5415 W. LINEBAUGH AVE. ON SR. 590, CLEARWATER. TAMPA, FL 33625."
-81.5250000002942,28.8444444397096,506,11-521,2016/11/16 00:00:00+00,1981/09/25 00:00:00+00,U,-81.52499684,28.84443903,LAKE,19,S,28,E,37,,,TWNRNG,,,,,E,C,20,20,10,90,Y,4,U,U,R,Y,Unknown,Unknown,UNKNOWN,NO COMMENTS. END. . . . . .,"No paper report, basically no location info. Location unchanged",. NEAR SEMINOLE SPRINGS.
-81.333611109816,28.6669444398884,507,77-700,2016/10/28 00:00:00+00,1965/05/15 00:00:00+00,U,-81.33360801,28.66693907,SEMINOLE,21,S,30,E,17,,NE,QTR1,,,CASSELBERRY,,E,C,100,100,30,,N,,N,N,R,Y,Repaired,Unknown,UNKNOWN,"SINK DESTROYED 1 HOUSE, DAMAGED 3 OTHERS AND PART OF ROAD.. CRACKS AND DEPRESSIONS EXTENDED OUTWARD APPROXIMATELY 225 FEET.. LEFFLER, CLARK, DEITZ, AND ASSOC. HANDLED OPERATIONS AT THE SINK.. SINK WAS FILLED WILL SOIL COVERING THE ROZOLSKY HOME.. SINK NE","No paper record, address no longer exists, close by, but without exact location ,no precedent to move","179 NORTHMOOR RD. CASSELBERRY, FL."
-82.1912529995584,28.0185160001012,508,10-999,2015/11/12 00:00:00+00,2010/01/22 00:00:00+00,U,-82.19124967,28.0185108,HILLSBOROUGH,28,S,21,E,27,SE,NE,PARCEL,Sinkhole Calls to SWFWMD,Maryann Hall,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,,4th of 6 events on property. Approx. 10' diameter.,,
-82.4949969943511,28.0674626646256,509,10-623,2015/12/08 00:00:00+00,1981/05/07 00:00:00+00,U,-82.49499358,28.06745746,HILLSBOROUGH,28,S,18,E,10,NE,NW,PARCEL,FSRI,,TAMPA,,E,C,15,15,18,,U,,N,U,U,U,Unknown,Unknown,UNKNOWN,4 SINKS OPEN UP IN A WEEK WITHIN 1 MILE.. END. . . . . .,"Currently plotting 1,500 ft. NW of listed address. Moved to 3206 Moran Rd.","3206 MORAN ROAD. TAMPA, FLORIDA. CARROLWOOD AREA"
-81.3329685801573,28.6713041402886,510,77-042,2016/10/17 00:00:00+00,1996/01/17 00:00:00+00,U,-81.33296548,28.67129876,SEMINOLE,21,S,30,E,8,SE,SE,QTR3,,,CASSELBERRY,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SINKHOLE UNDER HOMES AT 220 & 230 MOCKINGBIRD LANE. END. . . . . .,"No paper record, currently located at listed address, location not moved","220 & 230 MOCKINGBIRD LANE. CASSELBERRY, FL."
-82.6790036775748,29.8791939466845,511,29-510,2015/10/13 00:00:00+00,2004/12/23 00:00:00+00,U,-82.67900014,29.87918832,COLUMBIA,7,S,16,E,14,SE,NE,PARCEL,Columbia County EM,Ronny,Ft. White,,U,U,,15,20,,U,,U,U,U,N,Planned,Unknown,,On private property 200 yards from home.  Sinkhole will be filled by owner,,
-82.8509499994593,29.4927731359417,512,34-526,2015/12/23 00:00:00+00,1987/05/14 00:00:00+00,U,-82.85094643,29.49276761,LEVY,11,S,15,E,30,SE,SW,QTR1,,,LAKE CITY,,M,C,5,5,5,,N,,N,U,R,Y,Repaired,Unknown,SAND,NUMEROUS SINKS OCCUR IN A 2 MILE AREA.. . . . . . .,,"SR 49 WESTBOUND, 35' FROM EDGE OF PAVEMENT, M.P. 0.65. 0.65 (0.65 MI NE OF SR 55 IN CHIEFLAND)."
-82.1871000001419,27.7588999996698,513,10-769,2015/12/23 00:00:00+00,1974/04/07 00:00:00+00,U,-82.18709668,27.75889487,HILLSBOROUGH,31,S,21,E,27,SE,NE,QTR3,FSRI,,,,E,E,130,100,50,,Y,25,U,U,U,Y,Unknown,Unknown,UNKNOWN,"BALM SINKHOLE. FIVE ORANGE TREES FELL INTO HOLE, ONLY ONE WAS VISIBLE.. END. . . . . .","LEFT IN POSITION, AS GIVEN BY CK 10/5/12. ONE SINKHOLE, DUPLICATE OF 10-616 - 10/5/2012 CK",9.1 MILES EAST OF S.R. 301 ON S.R. 672. 1350 FEET SOUTH OF S.R. 672 AND 100 FEET E OF HO DIRT ROAD. DIRT ROAD IS. 1 MILE OR SO WEST OF BENCHMARK 119
-82.3518338464931,28.7037574799474,514,02-787,2015/09/11 00:00:00+00,1991/04/23 00:00:00+00,U,-82.35183045,28.70375212,CITRUS,20,S,20,E,31,SW,NW,PARCEL,,,,,E,C,3,3,4,90,N,,N,Y,R,N,Planned,Unknown,UNK,ACTUAL DATE OF COLLAPSE UNKNOWN.. . . . . . .,,"4924 STAGECOACH TRAIL (SR 480). FLORAL CITY, FL 32636."
-82.7338888898116,28.2091666698857,515,14-601,2016/03/02 00:00:00+00,1988/04/28 00:00:00+00,U,-82.7338854,28.20916144,PASCO,26,S,16,E,19,NE,SE,QTR2,FSRI,,HOLIDAY,34690,E,C,1,1,,,N,,N,N,R,N,Planned,Unknown,SAND,SINKHOLE LOCATED NEAR 14-600 IN TANGLEWOOD MOBILE HOME PARK. . . . . . .,"Address cannot be found. Current lat./lon. matches the TRS and zipcode of the given address, as well as the subdivision. Springfield Dr. cannot be found or no longer exists. Left in place  within the Tanglewood Mobile Home community.","1225 SPRINGFIELD DR. TANGLEWOOD MOBILE HOME PARK. HOLIDAY, FL 34690"
-82.6042392149205,28.907663651696,516,02-855,2016/11/21 00:00:00+00,2015/10/24 00:00:00+00,U,-82.60424,28.907644,CITRUS,18,S,17,E,17,SE,SE,PARCEL,"Payne, Citrus Co. SO",Crystal River mall Sinkhole ,Crystal River ,11363,M,C,6,6,,,U,,Y,U,U,U,Unknown,Unknown,,,,
-81.8067777803591,27.8843611102137,517,16-870,2016/08/02 00:00:00+00,1970/01/01 00:00:00+00,U,-81.80677457,27.88435594,POLK,30,S,25,E,10,NW,SW,QTR3,USGS sir2009-5140,Patty Metz,,,E,E,36,24,7,,U,,Y,U,U,U,Unknown,Unknown,,"Catacombs No .3 ;Karst window; 7 ft deep; reduced flow ; from USGS sir2009-5140; see report for further details","No paper report, location matches USGS sir2009-5140 location information, location not moved",
-82.5006279936281,28.2645224218445,518,14-730,2016/03/10 00:00:00+00,1981/03/28 00:00:00+00,U,-82.50062457,28.26451717,PASCO,25,S,18,E,34,NW,SW,SECTION,FSRI,,LAND O' LAKES,33539,E,E,8,6,3,,N,,N,N,U,N,Not Repaired,Unknown,SAND,"WELL IN FRONT YARD, 235' TOTAL DEPTH, 200' CASING. NOT ASSOCIATED WITH S. ACCORDING TO BILL SINCLAIR.  HAD BEEN DRY, SINCLAIR NOTES LAKE BEHIND HO. ABOUT 30 FT. AWAY, ONLY ABOUT 3' DIFFERENCE IN SURFACE ELEVATION OF LAND. LAKE LEVEL.. END. . .",Currently plotted 1.96 mi. NW of Decision Rd. Moved to Decision Rd. off of private property.,"LOT 26 DECISION RD. LAND-O-LAKES, FL."
-82.5482930910433,28.7497414769521,519,02-842,1970/01/01 00:00:00+00,2014/12/07 00:00:00+00,U,-82.54828964,28.74973611,CITRUS,20,S,18,E,18,NW,NW,PARCEL,Citrus County SO ,,,,U,U,4,4,4,,N,,N,U,U,N,Unknown,Unknown,,Citrus County SO is reporting a potential sinkhole near Homosassa.,,
-86.6674712654176,29.4336101289143,520,,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,U,,,To Be Assigned,,,,,,,,UNKWN,,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,,,,
-82.4952777797331,28.1286111099378,521,10-535,2015/12/01 00:00:00+00,1964/05/01 00:00:00+00,U,-82.49527436,28.1286059,HILLSBOROUGH,27,S,18,E,15,SE,SW,QTR3,FSRI,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SEE BILL SINCLAIRS USGS 81-50. SINKHOLE DEVELOPMENT RESULTING FROM GROUNDWATER WITHDRAWAL.. 10-535 TO 10-540. 10-562-579. END. . .,,. .
-82.5678037294971,28.8013665331355,522,02-779,2015/09/09 00:00:00+00,1991/02/08 00:00:00+00,U,-82.56780027,28.80136116,CITRUS,19,S,17,E,27,NE,NE,QTR3,,,LECANTO,,E,C,2,2,4,90,N,,Y,Y,R,N,Repaired,Unknown,UNKNOWN,CAVITY IN SINK APPEARS TO BE APPROX. 4' IN DIA.. . . . . . .,,"IN ROADWAY OF SOUTH GRANDMARCH AVE.             PRINGS, FL. HOMOSASSA SPRINGS, FL."
-82.5197799470385,28.4632524094975,523,08-038,2016/08/19 00:00:00+00,1995/10/26 00:00:00+00,U,-82.5198,28.4632,HERNANDO,23,S,18,E,20,SE,SE,PARCEL,,,SPRING HILL,,E,C,7,7,7,,N,,U,U,U,N,Not Repaired,Unknown,UNKNOWN,END. . . . . . .,Missing paper record. Moved to location listed under owner's address,. .
-82.378055559649,29.6522222198422,524,26-019,2015/02/05 00:00:00+00,1996/07/07 00:00:00+00,U,-82.37805212,29.65221664,ALACHUA,10,S,19,E,2,NW,SE,PARCEL,,,,,E,U,,6,,,N,,U,U,U,U,Unknown,Unknown,UNKNOWN,END. . . . . . .,,NW 36TH DRIVE & UNIVERSITY AVENUE. .
-81.2234800003563,29.4935850001303,525,73-001,2016/03/02 00:00:00+00,2013/05/03 00:00:00+00,U,-81.2234769,29.49357943,FLAGLER,12,S,31,E,6,NW,NW,PARCEL,Flagler County,,Palm Coast,,E,C,25,25,,,U,,U,U,U,Y,Unknown,Unknown,,"SWO#2013-2702; possible subsidence; homeowner reports cracking floor tiles and several cracks in walls of home; area of concern is approx 25 ft in diameter",,
-82.5824654502406,28.037872345123,526,10-512,2016/03/24 00:00:00+00,1984/07/16 00:00:00+00,U,-82.58246201,28.03786715,HILLSBOROUGH,28,S,17,E,23,NW,NW,QTR1,Florida Sinkhole Research Institute,,TAMPA,33635,E,C,10,6,2,90,Y,2,Y,U,R,U,Unknown,Unknown,"SOIL,ROCK,SAND",NO COMMENTS. END. . . . . .,Very poor accuracy. Moved to given address.,. .
-81.7212234178191,30.2534455067843,527,72-505,2015/10/29 00:00:00+00,2013/03/25 00:00:00+00,U,-81.72122015,30.25343977,DUVAL,,,,,,,,PARCEL,Duval Co EM,,Jacksonville,,E,C,2,2,4,,U,,U,U,U,N,Unknown,Unknown,,"SWO#2013-1801; no structures threatened",,
-82.5122222198391,28.1200000002825,528,10-758,2015/12/21 00:00:00+00,1978/11/16 00:00:00+00,U,-82.5122188,28.11999479,HILLSBOROUGH,27,S,18,E,21,NE,SW,QTR2,FSRI,,TAMPA,,E,E,9,6,1,,N,,N,N,U,N,Unknown,Unknown,UNKNOWN,NO COMMENTS. END. . . . . .,Lat/Lon and TRS match with location description.,"SECTION 21 WELLFIELD. TAMPA, FL."
-82.1602220002754,28.0339440003376,529,10-979,2015/11/12 00:00:00+00,2010/01/15 00:00:00+00,U,-82.16021868,28.0339388,HILLSBOROUGH,28,S,21,E,24,SW,NE,PARCEL,Sinkhole Calls to SWFWMD,Jose Silva,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,,3 sinkholes are reported on property,,
-85.1647102874067,30.8713797758138,530,53-526,2017/06/23 00:00:00+00,2017/01/01 00:00:00+00,Y,-85.164706,30.871374,JACKSON,6,N,9,W,31,SE,SE,GPSWAAS,Jackson Co Sheriff,Lt. Potter,Greenwood,,E,E,6,4,4,90,N,,N,N,R,Y,Unknown,Unknown,reddish orange clayey sand,,location corrected from photos,
-83.3729733452138,30.4916470175761,531,35-009,2016/12/01 00:00:00+00,2014/07/07 00:00:00+00,U,-83.373,30.4916,MADISON,1,S,9,E,13,NW,NE,PARCEL,EM,,Madison,32340,U,U,150,,30,,U,,U,U,U,Y,Unknown,Unknown,,150 ft. across and 20-30 ft. deep and still growing.,Moved to listed address,Celosia Drive
-82.5384183522646,28.8695727631344,532,02-767,2015/09/09 00:00:00+00,1990/10/15 00:00:00+00,U,-82.5384149,28.86956737,CITRUS,18,S,17,E,36,NE,SE,GPSSA,,,LECANTO,,E,C,4,4,3,90,U,,Y,U,R,Y,Repaired,Unknown,SANDY,TRUCK NEAR WHEEL FELL INTO SINK.  SINK FORMED DURING TROPICAL. STORM MARCO. . . . . .,,"INTERSECTION OF N. ROCKCRUSHER AND WEST AVOCADO AVE.. CRYSTAL RIVER, FL."
-82.5402963376532,28.799450476726,533,02-560,2015/07/20 00:00:00+00,1984/04/16 00:00:00+00,U,-82.54029288,28.7994451,CITRUS,19,S,17,E,25,NW,SE,SECTION,,,HOMOSASSA,32646,E,U,3,24,1,,U,,U,U,S,U,Unknown,Unknown,UNKNOWN,VERY CLOSE TO 561 562. THREE DIFFERENT SINKS CLOSE TOGETHER. END. . . . .,"In same location as 02-561 but not same sink, multiple sinks on same property on same day, Did not move, there is not a Dixie Road off of Holiday Lane, is plotted close to West Holiday Street and is on a Green Acres property, unsure of exact address","GREEN ACRES                                     7. DIXIE RD OFF HOLIDAY LANE. HOMOSASSA, FL"
-81.9973867788384,28.1151863948997,534,16-716,2016/02/18 00:00:00+00,1991/07/14 00:00:00+00,U,-81.9973835,28.11518117,POLK,27,S,23,E,22,SW,SE,PARCEL,FSRI,,,,E,C,18,18,16,90,N,,N,N,R,N,Repaired,Unknown,SANDY,. . . . . . .,Plotting across the street from the given address. Moved to 5529 Chiles Ln.,"5529 CHILES LANE. LAKELAND, FL 33809."
-81.2914746829742,28.2380772196557,535,92-010,1970/01/01 00:00:00+00,2005/07/01 00:00:00+00,U,-81.29147161,28.23807195,OSCEOLA,26,S,30,E,11,NW,SW,PARCEL,George Witt,,St. Cloud,34769,U,U,,,,,U,,U,U,U,Y,Not Repaired,Unknown,,"several small holes visible at surface; geophysics were conducted insurance company's engineering team and discovered seven cavities below the surface",,
-84.1824855799134,30.4547684700213,536,55-047,2016/03/16 00:00:00+00,1995/03/31 00:00:00+00,U,-84.18248159,30.45476276,LEON,1,N,1,E,25,NW,SE,QTR2,FGS,ED LANE,,,E,C,30,25,15,90,N,,N,N,U,N,Planned,Unknown,RED CLAYEY SAND,APPEARS TO BE REACTIVATION OF OLD SH. BY DRAINAGE OFF NEW ROAD. IT IS IN A NEW SUBDIVISION . END. . . .,Location description seems to be roughly where the map has noted and the road and TRS match. No Lat/Lon.,. .
-81.419398639773,28.599569109581,537,75-071,2014/06/12 00:00:00+00,2002/05/09 00:00:00+00,U,-81.41939552,28.59956375,ORANGE,22,S,29,E,4,SE,SW,QTR2,,Muriel Hannion ,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,. . . . .,Did not move.  Located on Parkway Center Court in front of Center Parkway buildings ,MAITLAND CENTER PARKWAY PARKING LOT. END . . . . .
-81.4509834013616,28.6652613139939,538,77-535,2016/10/28 00:00:00+00,1970/01/01 00:00:00+00,U,-81.45098,28.665256,SEMINOLE,21,S,29,E,18,SW,NE,QTR3,,,APOPKA,32703,E,C,100,100,1,,N,,N,Y,S,Y,Repaired,Unknown,QUARTZ SAND AND ORGANICS,LARGE AREA AROUND HOUSE SHOWING STRESS CRACKS. OWNER. STEPPED ON GROUND AND SANK-IN UP TO HIS CHEST.  SUBSIDENCE. STILL OCCURING.  NEWSPAPER REPORTED 90 FOOT CAVERN EXISTS. BENEATH THE HOUSE.  ALSO SEE 77-536.. . . .,"No paper record, moved to listed address","1062 MARTEX DR. APOPKA, FL 32703."
-82.5100908785409,28.4644893377937,539,08-071,2016/08/22 00:00:00+00,1998/04/18 00:00:00+00,U,-82.5101,28.4645,HERNANDO,23,S,18,E,21,SW,SE,PARCEL,,,SPRING HILL,34609,E,C,100,150,100,,N,,N,N,R,Y,Planned,Unknown,SAND,THE RPODUCTION WELL CLOSEST TO THE SINKHOLE OWNED BY FLORIDA ATER. SERVICE WAS SHUT DOWN AND IS NOT BEING USED AT THIS TIME. END. . . . .,Missing paper record. Moved to location listed under owner's address,. .
-82.4635895456396,28.0625764009429,540,10-049,2016/03/23 00:00:00+00,2003/07/20 00:00:00+00,U,-82.46358614,28.0625712,HILLSBOROUGH,28,S,18,E,12,SW,NW,PARCEL,Florida Geological Survey,,TAMPA,,E,C,20,20,15,,U,,U,U,U,Y,Not Repaired,Unknown,UNKNOWN,SH IMPACTING RESIDENCE ON PRIVATE PROPERTY. RESIDENTS EVACUATED. THEIR CAR ALREADY SWALLOWED BY SH. SWP030720-4647. END. . .,"Plotting on wrong parcel, across the street. Moved to 12706 Ola Ave.",. .
-82.6588985623746,27.7763384683769,541,15-004,2016/01/25 00:00:00+00,2002/12/09 00:00:00+00,U,-82.65889511,27.77633334,PINELLAS,31,S,16,E,24,NW,NE,QTR2,,,ST. PETERSBURG,,E,C,3,3,2,,U,,U,U,U,Y,Repaired,Unknown,UNKNOWN,SH CLOSED RIGHT NB LANE OF I-275. SWP021209-6576. END. . . . .,Right northbound lane of I-275 and N 4th Street/SR-686 in St. Petersburg.,. .
-83.3245863826821,29.7751155888479,542,38-500,2015/10/26 00:00:00+00,1984/09/05 00:00:00+00,U,-83.32458267,29.77511001,TAYLOR,8,S,10,E,21,NW,NE,PARCEL,,,,,U,E,2,6,1.5,,N,,U,U,U,U,Repaired,Unknown,SANDY DRY,"SEVERAL SINKHOLES IN THIS AREA,. SINKHOLE IS 25 FEET OFF LEFT EDGE OF PAVEMENT. A CONTRACTER IS MINING LIMESTONE ABOUT ONE-HALF MILE WEST OF HERE. END. . . .",,. 0.2 MILES SOUTH OF S.R.51 ON US 19. VERY CLOSE TO STEINHATCHEE RIVER
-82.614017228525,28.9266387593409,543,02-004,2015/03/20 00:00:00+00,1973/07/09 00:00:00+00,U,-82.61401375,28.92663336,CITRUS,18,S,17,E,8,NE,SW,SECTION,,,,,U,U,2,2,3,90,N,,N,U,U,U,Unknown,Unknown,ROCK,LOW WATER TABLE. END. . . . . .,Accurate to roadway within section,"Road 55, Roadway. ."
-82.2683518749749,28.8186171826599,544,02-615,2015/08/07 00:00:00+00,1986/08/29 00:00:00+00,U,-82.2683485,28.8186118,CITRUS,19,S,20,E,24,NW,SW,QTR3,,,INVERNESS,32650,E,C,25,25,6,80,N,,N,N,S,N,Planned,Unknown,GRASS AND SANDFILL,"NEAR 2-705, 100 FT FROM LAKE. . . . . . .",,"7 LAKE ESTATES. WINDSOR CT.. INVERNESS, FL"
-82.1263888899613,28.9647222203554,545,36-045,2016/06/22 00:00:00+00,1998/02/26 00:00:00+00,U,-82.12638555,28.9647168,MARION,17,S,22,E,32,,NW,QTR3,,,,,E,C,1,1,7.5,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,I-75 NORTHBOUND DITCH. 1945' NORTH OF MARION/SUMTER COUNTY LINE. FROM DOT D-5 DB. END. . . .,Cannot locate hard copy of report.  Location verified using the comments in the database. ,. .
-82.7855555602897,28.0227777799083,546,15-529,2016/04/06 00:00:00+00,1990/02/17 00:00:00+00,U,-82.78555206,28.0227726,PINELLAS,28,S,15,E,27,NW,,QTR1,,,DUNEDIN,34698,E,C,15,15,15,90,N,,N,Y,R,N,Planned,Unknown,UNK,Coca Cola Foods property. Nearest cross street Alamo Dr.. Sink in wetland and did not occur near any buildings. Point was not moved. First quarter accuracy due large parcel size.,Contruction of city sewer plantand related dewatering of the area may be a contributing factor to occurence of sink.,"427 SAN CHRISTOPHER DR. DUNEDIN, FL 34698."
-82.5065034350825,28.4768052934184,547,08-500,2015/11/10 00:00:00+00,1985/04/20 00:00:00+00,U,-82.5065,28.4768,HERNANDO,23,S,18,E,21,,NE,TWNRNG,FSRI,,,,U,U,,,,,U,,U,U,U,Y,Repaired,Unknown,UNKNOWN,COVERED SUBSIDENCE. EVALUATED BY JAMMAL & ASSOCIATS. IT COST INSURANCE CO. 13000 $ TO FIX SULLIVANS HOUSE. END. . . .,"Lat/Lon and TRS do not match street. Plotting 6.5 miles NE of Drysdale St.	Moved to Drysdale St. with poor accuracy.",. DRYSDALE ST. IN SOUTHEAST SPRING HILL.
-82.6736545803872,28.3867876101173,548,14-506,2016/02/24 00:00:00+00,1985/05/17 00:00:00+00,U,-82.6736511,28.38678234,PASCO,24,S,16,E,23,NW,NE,QTR2,FSRI,,HUDSON,,U,U,,,,,U,,U,U,U,Y,Repaired,Unknown,UNKNOWN,THIS SINK DESTROYED HOUSE. END. . . . . .,Property address cannot be found.,. 15390 ADOBE DR. VIVA VILLAS SUBDIVISION. HUDSON FL
-81.4796752747707,28.6920907507013,549,75-502,2014/06/12 00:00:00+00,1979/01/04 00:00:00+00,U,-81.47967213,28.69208537,ORANGE,21,S,28,E,2,SE,NE,QTR2,,,,,E,C,60,60,50,,N,,U,N,R,U,Unknown,Unknown,UNKNOWN,COINCIDED WITH STRANGE CLOUDED CONDITIONS AT. NEARBY WEKIVA SPRINGS.. . . . . .,,1613 YVONNE STREET APOPKA                       28E S2. WEKIVA SUBDIVISION.
-81.8805555597642,28.6783333299717,550,11-501,2016/01/18 00:00:00+00,1983/04/22 00:00:00+00,U,-81.88056,28.67833,LAKE,21,S,24,E,11,NE,NW,SECTION,,,WINTER HAVEN,,E,C,4,4,30,60,N,,N,Y,S,U,Unknown,Unknown,UNKNOWN,"Owners address is in winterhaven (Polk County), no event address provided, provided lat/long is in Lake County",,. .
-84.319334911495,30.2156242309274,551,59-014,2016/10/03 00:00:00+00,2002/09/13 00:00:00+00,U,-84.3193,30.2156,WAKULLA,3,S,1,E,38,SW,,PARCEL,FGS,,CRAWFORDVILLE,,E,C,4,4,8,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SH ON THE PLAYGROUND. SWP020913-4920. END. . . . .,Moved over slightly to place on playground of elementary school,. .
-84.2594566771865,30.4500773645302,552,55-043,2016/03/16 00:00:00+00,1987/04/16 00:00:00+00,U,-84.25945267,30.45007166,LEON,1,N,1,E,29,SW,SW,PARCEL,FGS,ED LANE,TALLAHASSEE,32308,E,C,1,1,2,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SIX SMALL HOLES LESS THAN 1' DIAM.. 1' TO 2' DEEP. 2 SH'S PROBABLY IN LINE WITH WATER LINE TO HOUSE. END. . . .,Plotting appr. 450 ft. S of listed address. Moved to 837 Brookwood Dr and placed based on hand-drawn map.,. .
-82.4132926488474,29.2682049707204,553,34-034,2015/12/22 00:00:00+00,2002/10/08 00:00:00+00,U,-82.41328921,29.26819948,LEVY,14,S,19,E,16,NE,NW,GPSSA,,,MORRISTON,,E,E,5,7,2,,U,,U,U,U,U,Unknown,Unknown,UNKNOWN,SH FORMED UNDER PORCH OF RESIDENCE. SWP021008-5463. END. . . . .,,. .
-82.6986111820109,29.9097162616135,554,29-003,2014/08/12 00:00:00+00,1970/01/01 00:00:00+00,U,-82.69860764,29.90971063,COLUMBIA,7,S,16,E,3,SW,NE,SECTION,,,,,U,U,,,,,U,,U,U,U,U,Unknown,Unknown,CLAY,GENTLY SLOPING TOPOGRAPHY. END. . . . . .,,ROAD-202. .
-81.8019444396695,27.8799999999805,555,16-879,2016/08/02 00:00:00+00,1970/01/01 00:00:00+00,U,-81.80194123,27.87999483,POLK,30,S,25,E,10,SE,SW,QTR3,USGS sir2009-5140,Patty Metz,,,E,C,8,8,,,U,,Y,U,U,U,Unknown,Unknown,,"Elephant Graveyard Sink ;Collapsed channel bedrock, infilled with sediments in 2005 ; from USGS sir2009-5140; see report for further details","No paper report, location matches USGS sir2009-5140 location information, location not moved",
