SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
50,4,9,6,71,California,San Bernardino County,2035210,2035212,2041642,2064200,2079526,2091599,2110386,2128133,6430,22558,15326,12073,18787,17747,7465,31432,30164,30580,30489,30817,3062,12206,12111,12710,13736,13769,4403,19226,18053,17870,16753,17048,698,3372,3815,3705,4189,4424,1336,262,-6567,-10191,-1801,-4798,2034,3634,-2752,-6486,2388,-374,-7,-302,25,689,-354,1073,40059,40118,40210,40203,39314,40548,39184,15.31086681,14.55887769,14.6627109,14.51171292,14.54139996,5.94567448,5.84546372,6.094279121,6.537862463,6.497080702,9.365192328,8.713413966,8.568431778,7.973850454,8.044319254,1.642537633,1.841337965,1.776499146,1.993819588,2.087521608,0.127623031,-3.169611118,-4.886451497,-0.857213912,-2.263998345,1.770160664,-1.328273153,-3.109952351,1.136605676,-0.176476736
50,4,9,6,73,California,San Diego County,3095313,3095308,3104386,3142256,3184358,3223645,3265700,3299521,9078,37870,42102,39287,42055,33821,10719,44694,43841,43749,44184,44561,4677,19686,19881,20712,21141,21580,6042,25008,23960,23037,23043,22981,3126,12580,17517,15996,17080,18468,-67,1108,745,-790,2132,-9372,3059,13688,18262,15206,19212,9096,-23,-826,-120,1044,-200,1744,101966,101176,100223,102623,101258,104560,106429,14.30976835,13.85923023,13.65448799,13.61739898,13.57486671,6.302906426,6.284878452,6.464416449,6.515603655,6.574036122,8.006861927,7.574351778,7.19007154,7.101795328,7.000830589,4.027764037,5.53755927,4.992507026,5.264013548,5.626010153,0.3547506,0.235513025,-0.246566676,0.657077101,-2.855044788,4.382514638,5.773072294,4.74594035,5.921090649,2.770965364
50,4,9,6,75,California,San Francisco County,805235,805195,805813,816231,829517,840715,852537,864816,618,10418,13286,11198,11822,12279,2121,8899,8782,9100,8844,9059,1267,5758,5558,5774,5941,6079,854,3141,3224,3326,2903,2980,1471,6946,6777,7444,8483,8476,-1663,250,3198,952,291,1720,-192,7196,9975,8396,8774,10196,-44,81,87,-524,145,-897,24270,24195,24097,23968,23971,24010,23578,10.97257534,10.67235081,10.8966898,10.44617104,10.54995682,7.099684102,6.754375518,6.914009551,7.017266184,7.079499672,3.872891241,3.917975292,3.98268025,3.428904853,3.470457151,8.564502566,8.235768781,8.913731745,10.0197726,9.871004971,0.308253044,3.886378717,1.139961395,0.343717297,2.003082651,8.87275561,12.1221475,10.05369314,10.3634899,11.87408762
50,4,9,6,77,California,San Joaquin County,685306,685308,687442,695432,701464,704654,715114,726106,2134,7990,6032,3190,10460,10992,2548,10550,10085,10047,9861,10044,1092,4756,4969,4958,5130,5171,1456,5794,5116,5089,4731,4873,309,1679,1427,1622,1931,1974,392,550,-482,-3914,3796,3745,701,2229,945,-2292,5727,5719,-23,-33,-29,393,2,400,14354,14263,14159,13648,12707,14178,14857,15.25807847,14.43915653,14.29040806,13.89100191,13.93819126,6.878428548,7.114344948,7.052039729,7.226532786,7.175864892,8.379649918,7.324811582,7.23836833,6.664469125,6.762326362,2.428276184,2.043101276,2.307061001,2.720162731,2.739345832,0.795444849,-0.690101482,-5.567100343,5.347352525,5.196985887,3.223721033,1.352999794,-3.260039342,8.067515256,7.936331719
50,4,9,6,79,California,San Luis Obispo County,269637,269593,269905,271208,274552,276308,279116,281401,312,1303,3344,1756,2808,2285,703,2644,2626,2630,2666,2734,513,2252,2260,2271,2209,2249,190,392,366,359,457,485,35,197,197,220,266,275,104,786,2748,1072,1984,1205,139,983,2945,1292,2250,1480,-17,-72,33,105,101,320,17006,16849,16704,17332,16313,16607,15751,9.772450486,9.623277631,9.54870566,9.59987325,9.755279501,8.323584907,8.282028731,8.245289184,7.954283574,8.024734308,1.448865579,1.341248901,1.303416476,1.645589676,1.730545193,0.728128875,0.721929053,0.798751044,0.957826813,0.981236965,2.905123329,10.0703606,3.892095995,7.144091721,4.299601975,3.633252204,10.79228965,4.690847039,8.101918534,5.28083894
50,4,9,6,81,California,San Mateo County,718451,718498,719973,729435,740645,750109,758333,765135,1475,9462,11210,9464,8224,6802,2285,9141,9012,9068,8897,9034,1109,4557,4666,4727,4887,4976,1176,4584,4346,4341,4010,4058,892,4296,4112,4560,5212,5215,-568,947,2766,1057,-811,-1623,324,5243,6878,5617,4401,3592,-25,-365,-14,-494,-187,-848,8853,8872,8860,8794,8851,8849,8855,12.61342562,12.26055725,12.16565577,11.79627722,11.85978307,6.288084515,6.347953853,6.341757258,6.479533187,6.532464089,6.325341105,5.912603396,5.82389851,5.316744031,5.327318985,5.927937475,5.594253374,6.117709562,6.910441369,6.84622191,1.306740407,3.763060514,1.418074344,-1.075281648,-2.130665035,7.234677882,9.357313888,7.535783905,5.835159721,4.715556874
50,4,9,6,83,California,Santa Barbara County,423895,423939,424379,426131,430873,436248,441228,444769,440,1752,4742,5375,4980,3541,1510,5749,5639,5701,5810,5883,763,2873,2862,2982,3009,3045,747,2876,2777,2719,2801,2838,256,1365,1293,1401,1643,1715,-593,-2307,680,1094,630,-1237,-337,-942,1973,2495,2273,478,30,-182,-8,161,-94,225,17782,17599,17402,18299,18756,19050,19094,13.51894746,13.15979855,13.1492606,13.24252743,13.27995467,6.755946432,6.679082011,6.877932838,6.858307236,6.873612439,6.763001023,6.480716543,6.271327762,6.384220195,6.406342234,3.209838803,3.017488833,3.231382933,3.744831768,3.871344937,-5.424980306,1.586923748,2.523292597,1.435936709,-2.792334511,-2.215141503,4.604412582,5.75467553,5.180768477,1.079010426
50,4,9,6,85,California,Santa Clara County,1781642,1781672,1786844,1814205,1841318,1871140,1896040,1918044,5172,27361,27113,29822,24900,22004,5866,24021,23416,24180,23371,23625,2172,9161,9323,9455,10172,10470,3694,14860,14093,14725,13199,13155,3383,16008,15832,17446,19862,19830,-1955,-2566,-2503,-1885,-7483,-10077,1428,13442,13329,15561,12379,9753,50,-941,-309,-464,-678,-904,30350,30047,29665,30110,30474,30958,30891,13.34111255,12.81129951,13.02641,12.40768957,12.38829559,5.087961869,5.10077491,5.093660319,5.400325973,5.490177982,8.253150679,7.710524595,7.932749677,7.007363598,6.898117608,8.89074267,8.66196164,9.398624846,10.54475762,10.39830271,-1.425140286,-1.369434688,-1.015499704,-3.97273292,-5.284099668,7.465602384,7.292526952,8.383125142,6.572024698,5.114203043
50,4,9,6,87,California,Santa Cruz County,262382,262362,263266,264971,266597,269277,271401,274146,904,1705,1626,2680,2124,2745,811,3245,3163,2986,2870,2934,437,1707,1687,1754,1794,1836,374,1538,1476,1232,1076,1098,47,393,283,356,452,464,450,-138,-110,957,658,1015,497,255,173,1313,1110,1479,33,-88,-23,135,-62,168,10969,11583,12199,12546,12897,12896,13426,12.28615186,11.90064112,11.14441081,10.61630028,10.75617683,6.463008082,6.347259429,6.546314992,6.636112437,6.730859119,5.823143778,5.553381693,4.598095821,3.980187838,4.025317709,1.487968469,1.064774403,1.328670546,1.671974817,1.701045006,-0.522492745,-0.413869909,3.571735147,2.433981039,3.721035951,0.965475724,0.650904494,4.900405692,4.105955855,5.422080957
50,4,9,6,89,California,Shasta County,177223,177223,177317,177969,178421,179041,179747,179533,94,652,452,620,706,-214,533,2107,2058,2108,2160,2162,464,2077,2070,2143,2145,2085,69,30,-12,-35,15,77,43,183,178,199,236,237,-10,324,314,351,441,-709,33,507,492,550,677,-472,-8,115,-28,105,14,181,2654,2654,2657,2648,2654,2746,2764,11.86086702,11.5491456,11.79426065,12.04053647,12.03518147,11.69198899,11.61648756,11.99008566,11.95692164,11.60654643,0.168878031,-0.067341957,-0.195825011,0.083614837,0.428635048,1.030155987,0.998905693,1.113405061,1.315540096,1.319305277,1.823882731,1.762114537,1.963845108,2.458276197,-3.946782454,2.854038718,2.761020231,3.077250169,3.773816293,-2.627477177
50,4,9,6,91,California,Sierra County,3240,3240,3221,3105,3075,3035,2979,2967,-19,-116,-30,-40,-56,-12,7,17,21,19,12,10,20,35,31,38,37,39,-13,-18,-10,-19,-25,-29,0,2,1,1,1,1,-5,-108,-22,-23,-32,25,-5,-106,-21,-22,-31,26,-1,8,1,1,0,-9,33,33,33,33,33,33,33,5.374644325,6.796116505,6.219312602,3.990688394,3.363605785,11.0654442,10.03236246,12.43862521,12.30462255,13.11806256,-5.690799874,-3.236245955,-6.219312602,-8.313934154,-9.754456778,0.632311097,0.323624596,0.327332242,0.332557366,0.336360579,-34.14479924,-7.1197411,-7.528641571,-10.64183572,8.409014464,-33.51248814,-6.796116505,-7.201309329,-10.30927835,8.745375042
50,4,9,6,93,California,Siskiyou County,44900,44900,44940,44672,44148,43635,43465,43554,40,-268,-524,-513,-170,89,90,462,494,453,462,464,109,542,532,577,527,543,-19,-80,-38,-124,-65,-79,8,18,19,25,33,35,56,-172,-504,-401,-112,107,64,-154,-485,-376,-79,142,-5,-34,-1,-13,-26,26,474,516,591,585,582,578,563,10.31111905,11.12362081,10.32090496,10.60849598,10.66433767,12.09659421,11.97928395,13.14605334,12.1010333,12.4800331,-1.78547516,-0.855663139,-2.825148377,-1.492537313,-1.815695423,0.401731911,0.42783157,0.569586366,0.757749713,0.804422023,-3.838771593,-11.34879532,-9.136165317,-2.571756602,2.459233041,-3.437039682,-10.92096375,-8.56657895,-1.814006889,3.263655064
50,4,9,6,95,California,Solano County,413344,413344,414062,416754,420360,424770,430791,436092,718,2692,3606,4410,6021,5301,1192,5174,5072,5145,5346,5450,638,2876,2915,2962,3250,3270,554,2298,2157,2183,2096,2180,327,1158,1559,1383,1502,1573,-146,-703,-75,686,2299,1270,181,455,1484,2069,3801,2843,-17,-61,-35,158,124,278,12452,12405,12362,11864,11494,11256,11109,12.45522474,12.11782386,12.17564162,12.49706333,12.57378447,6.923313947,6.964403892,7.009572492,7.597354251,7.54427068,5.531910796,5.153419964,5.166069126,4.89970908,5.029513787,2.787620845,3.724701773,3.272869263,3.511146488,3.629094122,-1.692312137,-0.179187064,1.623418882,5.374251515,2.930037848,1.095308709,3.545514709,4.896288145,8.885398002,6.559131971
50,4,9,6,97,California,Sonoma County,483878,483880,484791,487778,490746,495046,499674,502146,911,2987,2968,4300,4628,2472,1421,5310,5045,5067,5068,5116,949,3869,3850,3907,4209,4174,472,1441,1195,1160,859,942,103,569,477,571,690,717,347,988,1350,2383,2879,404,450,1557,1827,2954,3569,1121,-11,-11,-54,186,200,409,10043,10229,10415,10727,10720,10757,10424,10.91953373,10.31144867,10.28005908,10.18980216,10.21341159,7.956247834,7.868994527,7.926621437,8.462682966,8.332834242,2.963285895,2.442454145,2.353437642,1.727119189,1.880577349,1.170096929,0.974937763,1.158459391,1.387325076,1.431394861,2.031732453,2.759257821,4.834691294,5.788563616,0.806532112,3.201829382,3.734195584,5.993150685,7.175888692,2.237926973
50,4,9,6,99,California,Stanislaus County,514453,514451,515334,518282,522097,526119,531951,538388,883,2948,3815,4022,5832,6437,1923,7785,7697,7501,7659,7736,909,3671,3805,3852,3978,3826,1014,4114,3892,3649,3681,3910,218,1190,1120,1295,1510,1525,-359,-2309,-1188,-1067,697,621,-141,-1119,-68,228,2207,2146,10,-47,-9,145,-56,381,6305,6328,6348,6440,6397,6309,6477,15.06362131,14.79653088,14.31193571,14.47730301,14.45523334,7.103218216,7.314642068,7.349630229,7.519351272,7.149136862,7.96040309,7.481888812,6.962305479,6.957951742,7.30609648,2.302595935,2.153061529,2.470864784,2.854253499,2.849564484,-4.467810096,-2.283783121,-2.035839941,1.317493172,1.160380029,-2.165214161,-0.130721593,0.435024842,4.171746671,4.009944513
50,4,9,6,101,California,Sutter County,94737,94737,94802,94659,94479,95032,95604,96463,65,-143,-180,553,572,859,325,1335,1320,1228,1310,1302,217,732,734,738,753,744,108,603,586,490,557,558,112,381,410,440,485,491,-158,-1118,-1206,-436,-477,-275,-46,-737,-796,4,8,216,3,-9,30,59,7,85,1060,1060,1061,755,802,799,839,14.09261009,13.95806237,12.95966989,13.74346923,13.5577689,7.727183959,7.761528619,7.788466105,7.899872007,7.747296516,6.36542613,6.196533748,5.171203782,5.843597222,5.810472387,4.021935913,4.335458766,4.643529927,5.088230974,5.11279918,-11.80190118,-12.75259334,-4.601316019,-5.004301391,-2.863584062,-7.77996527,-8.417134579,0.042213908,0.083929583,2.249215118
50,4,9,6,103,California,Tehama County,63463,63461,63593,63285,63222,62984,62961,63308,132,-308,-63,-238,-23,347,180,735,723,726,807,754,161,600,564,638,574,597,19,135,159,88,233,157,16,67,61,64,72,73,94,-527,-279,-357,-350,167,110,-460,-218,-293,-278,240,3,17,-4,-33,22,-50,842,844,849,850,851,846,844,11.58593294,11.43019754,11.50499976,12.81511771,11.94275713,9.457904444,8.916502644,10.11045434,9.11508992,9.456002661,2.1280285,2.513694894,1.394545426,3.70002779,2.486754469,1.056132663,0.964373513,1.014214855,1.143356227,1.156261632,-8.307192736,-4.410823117,-5.657417238,-5.557981659,2.645146473,-7.251060073,-3.446449604,-4.643202383,-4.414625432,3.801408105
50,4,9,6,105,California,Trinity County,13786,13786,13764,13723,13508,13436,13128,13069,-22,-41,-215,-72,-308,-59,33,112,114,118,100,100,54,161,146,158,161,162,-21,-49,-32,-40,-61,-62,0,2,1,1,1,1,0,16,-178,-5,-265,55,0,18,-177,-4,-264,56,-1,-10,-6,-28,17,-53,385,385,386,386,385,390,385,8.149306945,8.3728104,8.758907363,7.528986598,7.634461961,11.71462873,10.72307297,11.7280285,12.12166842,12.36782838,-3.565321788,-2.350262568,-2.96912114,-4.592681825,-4.733366416,0.145523338,0.073445705,0.074228029,0.075289866,0.07634462,1.164186706,-13.07333554,-0.371140143,-19.95181449,4.198954079,1.309710045,-12.99988983,-0.296912114,-19.87652462,4.275298698
50,4,9,6,107,California,Tulare County,442179,442182,443081,447615,451218,454208,457260,459863,899,4534,3603,2990,3052,2603,1854,8151,8020,7767,7680,7751,638,2823,2797,2830,2927,2908,1216,5328,5223,4937,4753,4843,-19,398,249,345,482,526,-303,-1046,-1869,-2146,-1986,-2786,-322,-648,-1620,-1801,-1504,-2260,5,-146,0,-146,-197,20,4775,4774,4734,4964,4968,4942,4956,18.30254093,17.84536171,17.15656498,16.85193556,16.90285818,6.338863091,6.223625523,6.251201092,6.422606169,6.341570324,11.96367784,11.62173619,10.90536388,10.42932939,10.56128785,0.893683142,0.554051754,0.762072218,1.057634497,1.147065334,-2.348725042,-4.158725814,-4.740310086,-4.357805211,-6.07552095,-1.4550419,-3.604674061,-3.978237868,-3.300170714,-4.928455616
50,4,9,6,109,California,Tuolumne County,55365,55365,55185,54746,54129,53940,53872,53709,-180,-439,-617,-189,-68,-163,130,444,462,460,478,481,120,614,630,602,607,545,10,-170,-168,-142,-129,-64,9,51,47,51,59,59,-200,-334,-495,-85,50,-94,-191,-283,-448,-34,109,-35,1,14,-1,-13,-48,-64,4482,4418,4341,4083,3842,3851,3511,8.077794253,8.486796785,8.513079607,8.867287501,8.942099441,11.1706434,11.57290471,11.14103027,11.26034208,10.13190061,-3.092849151,-3.086107922,-2.627950661,-2.393054576,-1.189801173,0.927854745,0.863375431,0.943841435,1.09449783,1.096847956,-6.07653892,-9.092996556,-1.573069058,0.927540534,-1.747520473,-5.148684175,-8.229621125,-0.629227623,2.022038363,-0.650672517
50,4,9,6,111,California,Ventura County,823318,823387,825298,831130,835416,840964,846119,850536,1911,5832,4286,5548,5155,4417,2767,11009,10529,10533,10508,10605,1264,5085,5007,5361,5689,5682,1503,5924,5522,5172,4819,4923,308,1649,1554,1685,2011,2112,110,-1532,-2831,-1649,-1584,-2905,418,117,-1277,36,427,-793,-10,-209,41,340,-91,287,10702,10679,10622,10709,11085,10761,11129,13.29245823,12.63571483,12.56636324,12.45700419,12.50106828,6.139717513,6.00883504,6.395924552,6.744185082,6.697884956,7.152740717,6.626879786,6.170438683,5.712819109,5.803183323,1.991031304,1.864935021,2.010284065,2.383996519,2.489604545,-1.849763467,-3.397445975,-1.967334375,-1.877797358,-3.42438504,0.141267837,-1.532510954,0.042949689,0.506199162,-0.934780495
50,4,9,6,113,California,Yolo County,200849,200850,201129,202283,205093,206958,209250,213016,279,1154,2810,1865,2292,3766,568,2423,2321,2506,2529,2579,225,1237,1189,1310,1185,1246,343,1186,1132,1196,1344,1333,221,1015,1013,1116,1267,1273,-302,-1081,668,-446,-289,1015,-81,-66,1681,670,978,2288,17,34,-3,-1,-30,145,6709,6734,6751,7650,7861,7232,7812,12.01253309,11.39487844,12.16354286,12.15257756,12.21504928,6.13268817,5.837359098,6.358436213,5.694268251,5.901493372,5.879844923,5.557519343,5.805106649,6.458309307,6.31355591,5.032076388,4.973292487,5.416805201,6.088302003,6.029374849,-5.359285296,3.279525549,-2.164780573,-1.388728713,4.807396286,-0.327208908,8.252818035,3.252024628,4.69957329,10.83677114
50,4,9,6,115,California,Yuba County,72155,72155,72357,72570,72946,73292,73883,74492,202,213,376,346,591,609,283,1252,1216,1230,1206,1220,97,555,532,591,509,493,186,697,684,639,697,727,52,90,198,164,174,207,-31,-567,-507,-448,-241,-286,21,-477,-309,-284,-67,-79,-5,-7,1,-9,-39,-39,1171,1171,1171,1161,1185,1185,1238,17.27766393,16.71293878,16.82189308,16.38865296,16.44481887,7.659028338,7.311910718,8.082714479,6.916935621,6.645324347,9.618635589,9.401028066,8.739178599,9.471717343,9.799494524,1.242004595,2.72135023,2.242919077,2.36453202,2.790227464,-7.824628951,-6.968305891,-6.126998455,-3.27501274,-3.855096883,-6.582624356,-4.246955661,-3.884079377,-0.91048072,-1.064869419
40,4,8,8,0,Colorado,Colorado,5029196,5029324,5048254,5119480,5191731,5271132,5355588,5456574,18930,71226,72251,79401,84456,100986,16791,65916,64740,64739,66159,67057,7856,32005,32706,33578,34596,35126,8935,33911,32034,31161,31563,31931,1904,8826,11267,11244,12694,13322,7546,26603,28425,36117,39187,54459,9450,35429,39692,47361,51881,67781,545,1886,525,879,1012,1274,116006,117088,118121,116602,116577,115836,115746,12.96572078,12.55720594,12.37500673,12.45144316,12.40399469,6.29540466,6.343774752,6.41851088,6.511134198,6.49749791,6.67031612,6.213431187,5.956495846,5.940308957,5.906496777,1.736080035,2.185388312,2.14931611,2.389072075,2.464262004,5.232827688,5.513416416,6.90384649,7.375182559,10.07365594,6.968907723,7.698804728,9.0531626,9.764254634,12.53791795
50,4,8,8,1,Colorado,Adams County,441603,441687,443680,452204,460728,470590,481169,491337,1993,8524,8524,9862,10579,10168,1806,7289,6923,7168,7135,7015,666,2468,2732,2796,2837,2815,1140,4821,4191,4372,4298,4200,76,727,751,847,1012,1044,720,2680,3510,4421,5163,4864,796,3407,4261,5268,6175,5908,57,296,72,222,106,60,4027,4031,4025,4035,4037,4092,4094,16.27219595,15.16651843,15.3932384,14.99329137,14.42664621,5.509641873,5.985111706,6.004393773,5.961593219,5.789167368,10.76255408,9.18140672,9.388844627,9.031698151,8.637478843,1.622977975,1.645248496,1.818927584,2.126588769,2.147030455,5.982917431,7.689510281,9.494071842,10.84938519,10.00302312,7.605895406,9.334758777,11.31299943,12.97597396,12.15005357
50,4,8,8,3,Colorado,Alamosa County,15445,15445,15926,16127,16136,16266,16318,16496,481,201,9,130,52,178,74,233,208,225,238,233,15,131,122,147,107,104,59,102,86,78,131,129,4,10,13,16,17,17,382,88,-89,42,-87,28,386,98,-76,58,-70,45,36,1,-1,-6,-9,4,740,1156,1156,1156,1156,1276,1273,14.53842074,12.89402721,13.8880316,14.60839676,14.20125556,8.173961876,7.562842885,9.073513981,6.56764056,6.338757847,6.364458865,5.331184329,4.814517622,8.040756199,7.862497714,0.623966555,0.805876701,0.987593358,1.043456911,1.03614311,5.490905688,-5.517155875,2.592432566,-5.340044193,1.706588651,6.114872243,-4.711279174,3.580025924,-4.296587282,2.742731761
50,4,8,8,5,Colorado,Arapahoe County,572003,572155,574727,586033,596383,608403,619634,631096,2572,11306,10350,12020,11231,11462,2040,7716,7721,7857,8022,7952,889,3424,3371,3571,3634,3812,1151,4292,4350,4286,4388,4140,393,2029,2265,2440,2780,2817,1011,4502,3699,5167,4125,4458,1404,6531,5964,7607,6905,7275,17,483,36,127,-62,47,5025,5025,4955,4891,4747,4688,4671,13.29473793,13.05970149,13.04298025,13.06475294,12.71577399,5.899583032,5.701884954,5.928023732,5.918388453,6.095640146,7.395154899,7.357816538,7.114956515,7.146364483,6.620133842,3.495985389,3.831138956,4.050511875,4.52755088,4.504569332,7.756986802,6.256681236,8.577456909,6.718038626,7.128636876,11.25297219,10.08782019,12.62796878,11.24558951,11.63320621
50,4,8,8,7,Colorado,Archuleta County,12084,12084,12056,12010,12114,12184,12210,12352,-28,-46,104,70,26,142,21,137,117,105,108,107,27,80,74,91,81,89,-6,57,43,14,27,18,1,4,3,4,5,5,-23,-116,60,74,7,134,-22,-112,63,78,12,139,0,9,-2,-22,-13,-15,129,129,129,129,129,129,129,11.38535694,9.699883933,8.642686641,8.854636386,8.71264555,6.648383612,6.134969325,7.490328422,6.64097729,7.246966859,4.736973323,3.564914608,1.152358219,2.213659097,1.465678691,0.332419181,0.248714973,0.329245205,0.40993687,0.40713297,-9.640156237,4.974299453,6.091036299,0.573911618,10.91116359,-9.307737056,5.223014426,6.420281505,0.983848487,11.31829656
50,4,8,8,9,Colorado,Baca County,3788,3788,3790,3810,3763,3682,3635,3615,2,20,-47,-81,-47,-20,13,38,55,46,36,37,7,74,71,54,33,52,6,-36,-16,-8,3,-15,0,1,1,1,3,3,1,33,-30,-63,-53,-2,1,34,-29,-62,-50,1,-5,22,-2,-11,0,-6,82,82,82,82,82,82,82,10,14.52528721,12.35728677,9.840098401,10.20689655,19.47368421,18.7508253,14.50638012,9.020090201,14.34482759,-9.473684211,-4.225538096,-2.149093351,0.8200082,-4.137931034,0.263157895,0.264096131,0.268636669,0.8200082,0.827586207,8.684210526,-7.92288393,-16.92411014,-14.48681153,-0.551724138,8.947368421,-7.658787799,-16.65547347,-13.66680333,0.275862069
50,4,8,8,11,Colorado,Bent County,6499,6499,6509,6325,5812,5736,5773,5830,10,-184,-513,-76,37,57,12,42,54,36,35,31,25,60,57,61,35,41,-13,-18,-3,-25,0,-10,3,8,8,11,12,12,22,-178,-535,-55,25,64,25,-170,-527,-44,37,76,-2,4,17,-7,0,-9,2208,2210,2127,1694,1724,1870,1871,6.54511454,8.898409821,6.234845861,6.082196542,5.343445661,9.350163628,9.392765922,10.56459993,6.082196542,7.067137809,-2.805049088,-0.494356101,-4.32975407,0,-1.723692149,1.246688484,1.318282937,1.905091791,2.085324529,2.068430578,-27.73881876,-88.16017138,-9.525458954,4.344426101,11.03162975,-26.49213028,-86.84188844,-7.620367163,6.42975063,13.10006033
50,4,8,8,13,Colorado,Boulder County,294567,294571,295986,300671,305548,310706,313864,319372,1415,4685,4877,5158,3158,5508,767,2996,2963,2957,2919,2933,346,1505,1577,1671,1726,1755,421,1491,1386,1286,1193,1178,194,810,860,950,1101,1110,755,2343,2623,2932,893,3053,949,3153,3483,3882,1994,4163,45,41,8,-10,-29,167,8949,9897,10520,10405,10733,10903,10887,10.0426208,9.775345214,9.596692273,9.347230895,9.263528921,5.044774468,5.202740264,5.423088532,5.527002578,5.542957128,4.997846334,4.57260495,4.173603741,3.820228317,3.720571793,2.715127787,2.837258483,3.083144288,3.52562563,3.505801944,7.853758525,8.653638372,9.515556897,2.859567382,9.642534537,10.56888631,11.49089685,12.59870119,6.385193013,13.14833648
